111091089527727420853	49041
105390077271236874234	35506
107362628080904735459	33071
110945896776944314708	31653
107489144252174167638	30376
104405539079062799451	30358
112801448828869860546	28933
108542426628002931624	28639
114122960748905067938	27469
110656253137238747090	27199
112707199408484711520	27015
109330684746468207713	26830
106382433884876652170	26798
115530776534617554663	26731
101962829696981365403	26436
109596373340495798827	26310
113920526057233976680	26209
102476152658204495450	25619
118301801570268856235	25591
115516333681138986628	25577
104166683851434520973	25336
114989358912013434555	25257
100771715351072186974	24964
114229157887417365950	24933
103929057358376044772	24730
111873853137122484021	24332
114092052797730247075	24305
102541295037745440355	23620
113184091727451211493	23401
104987932455782713675	23006
108872036879266293791	22836
113409086302056667844	22785
114476892281222708332	22733
101261243957067319422	22720
100974258168375166691	22681
107308460013033893888	22675
100621204114976031079	22466
111048918866742956374	22324
105894760755439344491	22317
116265180994399322519	21886
104723167398398004122	21692
105927290057910590380	21570
101373961279443806744	21554
106743481357860745207	21486
106724181552911298818	21243
108894449265020302496	20990
116825083494890429556	20897
114972221948028006870	20848
111975224012018194892	20838
112931539494181042672	20801
102554407414282880001	20717
102301925235690691403	20604
117538315488626912884	20385
113722211762693166526	20380
111144389496315143142	19981
101326473558851266458	19951
107872453590280383097	19935
114729740472671073461	19893
106992323093389636048	19771
106831762557971378854	19758
100318284953757812785	19688
113859540036726448291	19676
115890818529847454494	19617
116601386475273901307	19525
112278008753579196511	19501
101670592154326222488	19447
113718775944980638561	19366
118170768987466114474	19348
115754371967324227307	19258
104147032621576433590	19228
115260307850276266872	19154
107386249394822179765	19141
114056084994793924628	19132
102759194596429227036	19106
115403856867272859027	18977
102233770004174020180	18923
110200115381518276083	18799
105120100085902599040	18782
105489064367742025310	18727
107475835798405892541	18718
107590093667978669374	18699
114516047414042281846	18595
117184181258526632678	18567
103776299476527190352	18563
109410701460407703403	18524
111835024921462866899	18452
100425739170055690781	18396
115188225931820970468	18360
116807883656585676940	18309
103761316115981403222	18261
108470782772821648496	18250
111557988109638065224	18243
112957065719498086306	18180
102373191596205712937	18130
101035196437264488455	18114
116339430670263519533	18033
115924865466302265389	18031
106393478695568433143	18022
100968313568314999910	17987
105706178492556563330	17934
